"id","image","groups","path","dimension","active","update"
392,"idly73.jpg",6,"/assets/images/foodish/idly/idly73.jpg",,1,"2022-02-02"
393,"idly74.jpg",6,"/assets/images/foodish/idly/idly74.jpg",,1,"2022-02-02"
394,"idly75.jpg",6,"/assets/images/foodish/idly/idly75.jpg",,1,"2022-02-02"
77,"biryani77.jpg",1,"/assets/images/foodish/biryani/biryani77.jpg",,1,"2022-02-02"
78,"biryani78.jpg",1,"/assets/images/foodish/biryani/biryani78.jpg",,1,"2022-02-02"
79,"biryani79.jpg",1,"/assets/images/foodish/biryani/biryani79.jpg",,1,"2022-02-02"
80,"biryani8.jpg",1,"/assets/images/foodish/biryani/biryani8.jpg",,1,"2022-02-02"
277,"dosa46.jpg",5,"/assets/images/foodish/dosa/dosa46.jpg",,1,"2022-02-02"
278,"dosa47.jpg",5,"/assets/images/foodish/dosa/dosa47.jpg",,1,"2022-02-02"
279,"dosa48.jpg",5,"/assets/images/foodish/dosa/dosa48.jpg",,1,"2022-02-02"
280,"dosa49.jpg",5,"/assets/images/foodish/dosa/dosa49.jpg",,1,"2022-02-02"
281,"dosa5.jpg",5,"/assets/images/foodish/dosa/dosa5.jpg",,1,"2022-02-02"
282,"dosa50.jpg",5,"/assets/images/foodish/dosa/dosa50.jpg",,1,"2022-02-02"
283,"dosa51.jpg",5,"/assets/images/foodish/dosa/dosa51.jpg",,1,"2022-02-02"
336,"idly22.jpg",6,"/assets/images/foodish/idly/idly22.jpg",,1,"2022-02-02"
371,"idly54.jpg",6,"/assets/images/foodish/idly/idly54.jpg",,1,"2022-02-02"
372,"idly55.jpg",6,"/assets/images/foodish/idly/idly55.jpg",,1,"2022-02-02"
373,"idly56.jpg",6,"/assets/images/foodish/idly/idly56.jpg",,1,"2022-02-02"
374,"idly57.jpg",6,"/assets/images/foodish/idly/idly57.jpg",,1,"2022-02-02"
387,"idly69.jpg",6,"/assets/images/foodish/idly/idly69.jpg",,1,"2022-02-02"
410,"pasta18.jpg",7,"/assets/images/foodish/pasta/pasta18.jpg",,1,"2022-02-02"
411,"pasta19.jpg",7,"/assets/images/foodish/pasta/pasta19.jpg",,1,"2022-02-02"
412,"pasta2.jpg",7,"/assets/images/foodish/pasta/pasta2.jpg",,1,"2022-02-02"
413,"pasta20.jpg",7,"/assets/images/foodish/pasta/pasta20.jpg",,1,"2022-02-02"
414,"pasta21.jpg",7,"/assets/images/foodish/pasta/pasta21.jpg",,1,"2022-02-02"
415,"pasta22.jpg",7,"/assets/images/foodish/pasta/pasta22.jpg",,1,"2022-02-02"
416,"pasta23.jpg",7,"/assets/images/foodish/pasta/pasta23.jpg",,1,"2022-02-02"
417,"pasta24.jpg",7,"/assets/images/foodish/pasta/pasta24.jpg",,1,"2022-02-02"
418,"pasta25.jpg",7,"/assets/images/foodish/pasta/pasta25.jpg",,1,"2022-02-02"
419,"pasta26.jpg",7,"/assets/images/foodish/pasta/pasta26.jpg",,1,"2022-02-02"
420,"pasta27.jpg",7,"/assets/images/foodish/pasta/pasta27.jpg",,1,"2022-02-02"
421,"pasta28.jpg",7,"/assets/images/foodish/pasta/pasta28.jpg",,1,"2022-02-02"
422,"pasta29.jpg",7,"/assets/images/foodish/pasta/pasta29.jpg",,1,"2022-02-02"
462,"pizza32.jpg",8,"/assets/images/foodish/pizza/pizza32.jpg",,1,"2022-02-02"
463,"pizza33.jpg",8,"/assets/images/foodish/pizza/pizza33.jpg",,1,"2022-02-02"
464,"pizza34.jpg",8,"/assets/images/foodish/pizza/pizza34.jpg",,1,"2022-02-02"
465,"pizza35.jpg",8,"/assets/images/foodish/pizza/pizza35.jpg",,1,"2022-02-02"
466,"pizza36.jpg",8,"/assets/images/foodish/pizza/pizza36.jpg",,1,"2022-02-02"
467,"pizza37.jpg",8,"/assets/images/foodish/pizza/pizza37.jpg",,1,"2022-02-02"
468,"pizza38.jpg",8,"/assets/images/foodish/pizza/pizza38.jpg",,1,"2022-02-02"
469,"pizza39.jpg",8,"/assets/images/foodish/pizza/pizza39.jpg",,1,"2022-02-02"
470,"pizza4.jpg",8,"/assets/images/foodish/pizza/pizza4.jpg",,1,"2022-02-02"
471,"pizza40.jpg",8,"/assets/images/foodish/pizza/pizza40.jpg",,1,"2022-02-02"
472,"pizza41.jpg",8,"/assets/images/foodish/pizza/pizza41.jpg",,1,"2022-02-02"
473,"pizza42.jpg",8,"/assets/images/foodish/pizza/pizza42.jpg",,1,"2022-02-02"
474,"pizza43.jpg",8,"/assets/images/foodish/pizza/pizza43.jpg",,1,"2022-02-02"
475,"pizza44.jpg",8,"/assets/images/foodish/pizza/pizza44.jpg",,1,"2022-02-02"
476,"pizza45.jpg",8,"/assets/images/foodish/pizza/pizza45.jpg",,1,"2022-02-02"
247,"dosa19.jpg",5,"/assets/images/foodish/dosa/dosa19.jpg",,1,"2022-02-02"
248,"dosa2.jpg",5,"/assets/images/foodish/dosa/dosa2.jpg",,1,"2022-02-02"
14,"biryani2.jpg",1,"/assets/images/foodish/biryani/biryani2.jpg",,1,"2022-02-02"
15,"biryani20.jpg",1,"/assets/images/foodish/biryani/biryani20.jpg",,1,"2022-02-02"
16,"biryani21.jpg",1,"/assets/images/foodish/biryani/biryani21.jpg",,1,"2022-02-02"
17,"biryani22.jpg",1,"/assets/images/foodish/biryani/biryani22.jpg",,1,"2022-02-02"
18,"biryani23.jpg",1,"/assets/images/foodish/biryani/biryani23.jpg",,1,"2022-02-02"
19,"biryani24.jpg",1,"/assets/images/foodish/biryani/biryani24.jpg",,1,"2022-02-02"
20,"biryani25.jpg",1,"/assets/images/foodish/biryani/biryani25.jpg",,1,"2022-02-02"
21,"biryani26.jpg",1,"/assets/images/foodish/biryani/biryani26.jpg",,1,"2022-02-02"
249,"dosa20.jpg",5,"/assets/images/foodish/dosa/dosa20.jpg",,1,"2022-02-02"
250,"dosa21.jpg",5,"/assets/images/foodish/dosa/dosa21.jpg",,1,"2022-02-02"
162,"burger79.jpg",2,"/assets/images/foodish/burger/burger79.jpg",,1,"2022-02-02"
163,"burger8.jpg",2,"/assets/images/foodish/burger/burger8.jpg",,1,"2022-02-02"
251,"dosa22.jpg",5,"/assets/images/foodish/dosa/dosa22.jpg",,1,"2022-02-02"
252,"dosa23.jpg",5,"/assets/images/foodish/dosa/dosa23.jpg",,1,"2022-02-02"
337,"idly23.jpg",6,"/assets/images/foodish/idly/idly23.jpg",,1,"2022-02-02"
338,"idly24.jpg",6,"/assets/images/foodish/idly/idly24.jpg",,1,"2022-02-02"
339,"idly25.jpg",6,"/assets/images/foodish/idly/idly25.jpg",,1,"2022-02-02"
340,"idly26.jpg",6,"/assets/images/foodish/idly/idly26.jpg",,1,"2022-02-02"
341,"idly27.jpg",6,"/assets/images/foodish/idly/idly27.jpg",,1,"2022-02-02"
342,"idly28.jpg",6,"/assets/images/foodish/idly/idly28.jpg",,1,"2022-02-02"
343,"idly29.jpg",6,"/assets/images/foodish/idly/idly29.jpg",,1,"2022-02-02"
344,"idly3.jpg",6,"/assets/images/foodish/idly/idly3.jpg",,1,"2022-02-02"
322,"idly1.jpg",6,"/assets/images/foodish/idly/idly1.jpg",,1,"2022-02-02"
323,"idly10.jpg",6,"/assets/images/foodish/idly/idly10.jpg",,1,"2022-02-02"
324,"idly11.jpg",6,"/assets/images/foodish/idly/idly11.jpg",,1,"2022-02-02"
423,"pasta3.jpg",7,"/assets/images/foodish/pasta/pasta3.jpg",,1,"2022-02-02"
424,"pasta30.jpg",7,"/assets/images/foodish/pasta/pasta30.jpg",,1,"2022-02-02"
425,"pasta31.jpg",7,"/assets/images/foodish/pasta/pasta31.jpg",,1,"2022-02-02"
426,"pasta32.jpg",7,"/assets/images/foodish/pasta/pasta32.jpg",,1,"2022-02-02"
427,"pasta33.jpg",7,"/assets/images/foodish/pasta/pasta33.jpg",,1,"2022-02-02"
428,"pasta34.jpg",7,"/assets/images/foodish/pasta/pasta34.jpg",,1,"2022-02-02"
429,"pasta4.jpg",7,"/assets/images/foodish/pasta/pasta4.jpg",,1,"2022-02-02"
477,"pizza46.jpg",8,"/assets/images/foodish/pizza/pizza46.jpg",,1,"2022-02-02"
478,"pizza47.jpg",8,"/assets/images/foodish/pizza/pizza47.jpg",,1,"2022-02-02"
479,"pizza48.jpg",8,"/assets/images/foodish/pizza/pizza48.jpg",,1,"2022-02-02"
480,"pizza49.jpg",8,"/assets/images/foodish/pizza/pizza49.jpg",,1,"2022-02-02"
481,"pizza5.jpg",8,"/assets/images/foodish/pizza/pizza5.jpg",,1,"2022-02-02"
482,"pizza50.jpg",8,"/assets/images/foodish/pizza/pizza50.jpg",,1,"2022-02-02"
483,"pizza51.jpg",8,"/assets/images/foodish/pizza/pizza51.jpg",,1,"2022-02-02"
518,"pizza83.jpg",8,"/assets/images/foodish/pizza/pizza83.jpg",,1,"2022-02-02"
519,"pizza84.jpg",8,"/assets/images/foodish/pizza/pizza84.jpg",,1,"2022-02-02"
520,"pizza85.jpg",8,"/assets/images/foodish/pizza/pizza85.jpg",,1,"2022-02-02"
523,"pizza88.jpg",8,"/assets/images/foodish/pizza/pizza88.jpg",,1,"2022-02-02"
524,"pizza89.jpg",8,"/assets/images/foodish/pizza/pizza89.jpg",,1,"2022-02-02"
453,"pizza24.jpg",8,"/assets/images/foodish/pizza/pizza24.jpg",,1,"2022-02-02"
447,"pizza19.jpg",8,"/assets/images/foodish/pizza/pizza19.jpg",,1,"2022-02-02"
388,"idly7.jpg",6,"/assets/images/foodish/idly/idly7.jpg",,1,"2022-02-02"
389,"idly70.jpg",6,"/assets/images/foodish/idly/idly70.jpg",,1,"2022-02-02"
506,"pizza72.jpg",8,"/assets/images/foodish/pizza/pizza72.jpg",,1,"2022-02-02"
507,"pizza73.jpg",8,"/assets/images/foodish/pizza/pizza73.jpg",,1,"2022-02-02"
508,"pizza74.jpg",8,"/assets/images/foodish/pizza/pizza74.jpg",,1,"2022-02-02"
509,"pizza75.jpg",8,"/assets/images/foodish/pizza/pizza75.jpg",,1,"2022-02-02"
510,"pizza76.jpg",8,"/assets/images/foodish/pizza/pizza76.jpg",,1,"2022-02-02"
511,"pizza77.jpg",8,"/assets/images/foodish/pizza/pizza77.jpg",,1,"2022-02-02"
545,"rice2.jpg",9,"/assets/images/foodish/rice/rice2.jpg",,1,"2022-02-02"
186,"butter-chicken2.jpg",3,"/assets/images/foodish/butter-chicken/butter-chicken2.jpg",,1,"2022-02-02"
187,"butter-chicken20.jpg",3,"/assets/images/foodish/butter-chicken/butter-chicken20.jpg",,1,"2022-02-02"
188,"butter-chicken21.jpg",3,"/assets/images/foodish/butter-chicken/butter-chicken21.jpg",,1,"2022-02-02"
189,"butter-chicken22.jpg",3,"/assets/images/foodish/butter-chicken/butter-chicken22.jpg",,1,"2022-02-02"
546,"rice20.jpg",9,"/assets/images/foodish/rice/rice20.jpg",,1,"2022-02-02"
565,"rice6.jpg",9,"/assets/images/foodish/rice/rice6.jpg",,1,"2022-02-02"
566,"rice7.jpg",9,"/assets/images/foodish/rice/rice7.jpg",,1,"2022-02-02"
567,"rice8.jpg",9,"/assets/images/foodish/rice/rice8.jpg",,1,"2022-02-02"
568,"rice9.jpg",9,"/assets/images/foodish/rice/rice9.jpg",,1,"2022-02-02"
536,"rice11.jpg",9,"/assets/images/foodish/rice/rice11.jpg",,1,"2022-02-02"
190,"butter-chicken3.jpg",3,"/assets/images/foodish/butter-chicken/butter-chicken3.jpg",,1,"2022-02-02"
191,"butter-chicken4.jpg",3,"/assets/images/foodish/butter-chicken/butter-chicken4.jpg",,1,"2022-02-02"
192,"butter-chicken5.jpg",3,"/assets/images/foodish/butter-chicken/butter-chicken5.jpg",,1,"2022-02-02"
232,"dessert7.jpg",4,"/assets/images/foodish/dessert/dessert7.jpg",,1,"2022-02-02"
233,"dessert8.jpg",4,"/assets/images/foodish/dessert/dessert8.jpg",,1,"2022-02-02"
234,"dessert9.jpg",4,"/assets/images/foodish/dessert/dessert9.jpg",,1,"2022-02-02"
295,"dosa62.jpg",5,"/assets/images/foodish/dosa/dosa62.jpg",,1,"2022-02-02"
296,"dosa63.jpg",5,"/assets/images/foodish/dosa/dosa63.jpg",,1,"2022-02-02"
297,"dosa64.jpg",5,"/assets/images/foodish/dosa/dosa64.jpg",,1,"2022-02-02"
298,"dosa65.jpg",5,"/assets/images/foodish/dosa/dosa65.jpg",,1,"2022-02-02"
299,"dosa66.jpg",5,"/assets/images/foodish/dosa/dosa66.jpg",,1,"2022-02-02"
300,"dosa67.jpg",5,"/assets/images/foodish/dosa/dosa67.jpg",,1,"2022-02-02"
301,"dosa68.jpg",5,"/assets/images/foodish/dosa/dosa68.jpg",,1,"2022-02-02"
302,"dosa69.jpg",5,"/assets/images/foodish/dosa/dosa69.jpg",,1,"2022-02-02"
262,"dosa32.jpg",5,"/assets/images/foodish/dosa/dosa32.jpg",,1,"2022-02-02"
147,"burger65.jpg",2,"/assets/images/foodish/burger/burger65.jpg",,1,"2022-02-02"
148,"burger66.jpg",2,"/assets/images/foodish/burger/burger66.jpg",,1,"2022-02-02"
149,"burger67.jpg",2,"/assets/images/foodish/burger/burger67.jpg",,1,"2022-02-02"
150,"burger68.jpg",2,"/assets/images/foodish/burger/burger68.jpg",,1,"2022-02-02"
151,"burger69.jpg",2,"/assets/images/foodish/burger/burger69.jpg",,1,"2022-02-02"
152,"burger7.jpg",2,"/assets/images/foodish/burger/burger7.jpg",,1,"2022-02-02"
153,"burger70.jpg",2,"/assets/images/foodish/burger/burger70.jpg",,1,"2022-02-02"
154,"burger71.jpg",2,"/assets/images/foodish/burger/burger71.jpg",,1,"2022-02-02"
512,"pizza78.jpg",8,"/assets/images/foodish/pizza/pizza78.jpg",,1,"2022-02-02"
513,"pizza79.jpg",8,"/assets/images/foodish/pizza/pizza79.jpg",,1,"2022-02-02"
514,"pizza8.jpg",8,"/assets/images/foodish/pizza/pizza8.jpg",,1,"2022-02-02"
515,"pizza80.jpg",8,"/assets/images/foodish/pizza/pizza80.jpg",,1,"2022-02-02"
516,"pizza81.jpg",8,"/assets/images/foodish/pizza/pizza81.jpg",,1,"2022-02-02"
517,"pizza82.jpg",8,"/assets/images/foodish/pizza/pizza82.jpg",,1,"2022-02-02"
537,"rice12.jpg",9,"/assets/images/foodish/rice/rice12.jpg",,1,"2022-02-02"
538,"rice13.jpg",9,"/assets/images/foodish/rice/rice13.jpg",,1,"2022-02-02"
539,"rice14.jpg",9,"/assets/images/foodish/rice/rice14.jpg",,1,"2022-02-02"
540,"rice15.jpg",9,"/assets/images/foodish/rice/rice15.jpg",,1,"2022-02-02"
575,"samosa13.jpg",10,"/assets/images/foodish/samosa/samosa13.jpg",,1,"2022-02-02"
576,"samosa14.jpg",10,"/assets/images/foodish/samosa/samosa14.jpg",,1,"2022-02-02"
577,"samosa15.jpg",10,"/assets/images/foodish/samosa/samosa15.jpg",,1,"2022-02-02"
578,"samosa16.jpg",10,"/assets/images/foodish/samosa/samosa16.jpg",,1,"2022-02-02"
579,"samosa17.jpg",10,"/assets/images/foodish/samosa/samosa17.jpg",,1,"2022-02-02"
222,"dessert30.jpg",4,"/assets/images/foodish/dessert/dessert30.jpg",,1,"2022-02-02"
223,"dessert31.jpg",4,"/assets/images/foodish/dessert/dessert31.jpg",,1,"2022-02-02"
224,"dessert32.jpg",4,"/assets/images/foodish/dessert/dessert32.jpg",,1,"2022-02-02"
225,"dessert33.jpg",4,"/assets/images/foodish/dessert/dessert33.jpg",,1,"2022-02-02"
226,"dessert34.jpg",4,"/assets/images/foodish/dessert/dessert34.jpg",,1,"2022-02-02"
227,"dessert35.jpg",4,"/assets/images/foodish/dessert/dessert35.jpg",,1,"2022-02-02"
228,"dessert36.jpg",4,"/assets/images/foodish/dessert/dessert36.jpg",,1,"2022-02-02"
229,"dessert4.jpg",4,"/assets/images/foodish/dessert/dessert4.jpg",,1,"2022-02-02"
353,"idly38.jpg",6,"/assets/images/foodish/idly/idly38.jpg",,1,"2022-02-02"
354,"idly39.jpg",6,"/assets/images/foodish/idly/idly39.jpg",,1,"2022-02-02"
355,"idly4.jpg",6,"/assets/images/foodish/idly/idly4.jpg",,1,"2022-02-02"
356,"idly40.jpg",6,"/assets/images/foodish/idly/idly40.jpg",,1,"2022-02-02"
357,"idly41.jpg",6,"/assets/images/foodish/idly/idly41.jpg",,1,"2022-02-02"
358,"idly42.jpg",6,"/assets/images/foodish/idly/idly42.jpg",,1,"2022-02-02"
359,"idly43.jpg",6,"/assets/images/foodish/idly/idly43.jpg",,1,"2022-02-02"
360,"idly44.jpg",6,"/assets/images/foodish/idly/idly44.jpg",,1,"2022-02-02"
361,"idly45.jpg",6,"/assets/images/foodish/idly/idly45.jpg",,1,"2022-02-02"
362,"idly46.jpg",6,"/assets/images/foodish/idly/idly46.jpg",,1,"2022-02-02"
363,"idly47.jpg",6,"/assets/images/foodish/idly/idly47.jpg",,1,"2022-02-02"
364,"idly48.jpg",6,"/assets/images/foodish/idly/idly48.jpg",,1,"2022-02-02"
365,"idly49.jpg",6,"/assets/images/foodish/idly/idly49.jpg",,1,"2022-02-02"
46,"biryani49.jpg",1,"/assets/images/foodish/biryani/biryani49.jpg",,1,"2022-02-02"
47,"biryani5.jpg",1,"/assets/images/foodish/biryani/biryani5.jpg",,1,"2022-02-02"
48,"biryani50.jpg",1,"/assets/images/foodish/biryani/biryani50.jpg",,1,"2022-02-02"
49,"biryani51.jpg",1,"/assets/images/foodish/biryani/biryani51.jpg",,1,"2022-02-02"
50,"biryani52.jpg",1,"/assets/images/foodish/biryani/biryani52.jpg",,1,"2022-02-02"
51,"biryani53.jpg",1,"/assets/images/foodish/biryani/biryani53.jpg",,1,"2022-02-02"
52,"biryani54.jpg",1,"/assets/images/foodish/biryani/biryani54.jpg",,1,"2022-02-02"
53,"biryani55.jpg",1,"/assets/images/foodish/biryani/biryani55.jpg",,1,"2022-02-02"
54,"biryani56.jpg",1,"/assets/images/foodish/biryani/biryani56.jpg",,1,"2022-02-02"
81,"biryani80.jpg",1,"/assets/images/foodish/biryani/biryani80.jpg",,1,"2022-02-02"
82,"biryani81.jpg",1,"/assets/images/foodish/biryani/biryani81.jpg",,1,"2022-02-02"
83,"biryani9.jpg",1,"/assets/images/foodish/biryani/biryani9.jpg",,1,"2022-02-02"
375,"idly58.jpg",6,"/assets/images/foodish/idly/idly58.jpg",,1,"2022-02-02"
376,"idly59.jpg",6,"/assets/images/foodish/idly/idly59.jpg",,1,"2022-02-02"
377,"idly6.jpg",6,"/assets/images/foodish/idly/idly6.jpg",,1,"2022-02-02"
378,"idly60.jpg",6,"/assets/images/foodish/idly/idly60.jpg",,1,"2022-02-02"
379,"idly61.jpg",6,"/assets/images/foodish/idly/idly61.jpg",,1,"2022-02-02"
380,"idly62.jpg",6,"/assets/images/foodish/idly/idly62.jpg",,1,"2022-02-02"
381,"idly63.jpg",6,"/assets/images/foodish/idly/idly63.jpg",,1,"2022-02-02"
382,"idly64.jpg",6,"/assets/images/foodish/idly/idly64.jpg",,1,"2022-02-02"
383,"idly65.jpg",6,"/assets/images/foodish/idly/idly65.jpg",,1,"2022-02-02"
384,"idly66.jpg",6,"/assets/images/foodish/idly/idly66.jpg",,1,"2022-02-02"
385,"idly67.jpg",6,"/assets/images/foodish/idly/idly67.jpg",,1,"2022-02-02"
386,"idly68.jpg",6,"/assets/images/foodish/idly/idly68.jpg",,1,"2022-02-02"
87,"burger10.jpg",2,"/assets/images/foodish/burger/burger10.jpg",,1,"2022-02-02"
88,"burger11.jpg",2,"/assets/images/foodish/burger/burger11.jpg",,1,"2022-02-02"
89,"burger12.jpg",2,"/assets/images/foodish/burger/burger12.jpg",,1,"2022-02-02"
90,"burger13.jpg",2,"/assets/images/foodish/burger/burger13.jpg",,1,"2022-02-02"
91,"burger14.jpg",2,"/assets/images/foodish/burger/burger14.jpg",,1,"2022-02-02"
92,"burger15.jpg",2,"/assets/images/foodish/burger/burger15.jpg",,1,"2022-02-02"
93,"burger16.jpg",2,"/assets/images/foodish/burger/burger16.jpg",,1,"2022-02-02"
94,"burger17.jpg",2,"/assets/images/foodish/burger/burger17.jpg",,1,"2022-02-02"
95,"burger18.jpg",2,"/assets/images/foodish/burger/burger18.jpg",,1,"2022-02-02"
96,"burger19.jpg",2,"/assets/images/foodish/burger/burger19.jpg",,1,"2022-02-02"
97,"burger2.jpg",2,"/assets/images/foodish/burger/burger2.jpg",,1,"2022-02-02"
98,"burger20.jpg",2,"/assets/images/foodish/burger/burger20.jpg",,1,"2022-02-02"
99,"burger21.jpg",2,"/assets/images/foodish/burger/burger21.jpg",,1,"2022-02-02"
100,"burger22.jpg",2,"/assets/images/foodish/burger/burger22.jpg",,1,"2022-02-02"
101,"burger23.jpg",2,"/assets/images/foodish/burger/burger23.jpg",,1,"2022-02-02"
325,"idly12.jpg",6,"/assets/images/foodish/idly/idly12.jpg",,1,"2022-02-02"
326,"idly13.jpg",6,"/assets/images/foodish/idly/idly13.jpg",,1,"2022-02-02"
327,"idly14.jpg",6,"/assets/images/foodish/idly/idly14.jpg",,1,"2022-02-02"
328,"idly15.jpg",6,"/assets/images/foodish/idly/idly15.jpg",,1,"2022-02-02"
329,"idly16.jpg",6,"/assets/images/foodish/idly/idly16.jpg",,1,"2022-02-02"
330,"idly17.jpg",6,"/assets/images/foodish/idly/idly17.jpg",,1,"2022-02-02"
331,"idly18.jpg",6,"/assets/images/foodish/idly/idly18.jpg",,1,"2022-02-02"
332,"idly19.jpg",6,"/assets/images/foodish/idly/idly19.jpg",,1,"2022-02-02"
333,"idly2.jpg",6,"/assets/images/foodish/idly/idly2.jpg",,1,"2022-02-02"
334,"idly20.jpg",6,"/assets/images/foodish/idly/idly20.jpg",,1,"2022-02-02"
430,"pasta5.jpg",7,"/assets/images/foodish/pasta/pasta5.jpg",,1,"2022-02-02"
431,"pasta6.jpg",7,"/assets/images/foodish/pasta/pasta6.jpg",,1,"2022-02-02"
432,"pasta7.jpg",7,"/assets/images/foodish/pasta/pasta7.jpg",,1,"2022-02-02"
433,"pasta8.jpg",7,"/assets/images/foodish/pasta/pasta8.jpg",,1,"2022-02-02"
434,"pasta9.jpg",7,"/assets/images/foodish/pasta/pasta9.jpg",,1,"2022-02-02"
454,"pizza25.jpg",8,"/assets/images/foodish/pizza/pizza25.jpg",,1,"2022-02-02"
455,"pizza26.jpg",8,"/assets/images/foodish/pizza/pizza26.jpg",,1,"2022-02-02"
456,"pizza27.jpg",8,"/assets/images/foodish/pizza/pizza27.jpg",,1,"2022-02-02"
457,"pizza28.jpg",8,"/assets/images/foodish/pizza/pizza28.jpg",,1,"2022-02-02"
458,"pizza29.jpg",8,"/assets/images/foodish/pizza/pizza29.jpg",,1,"2022-02-02"
525,"pizza9.jpg",8,"/assets/images/foodish/pizza/pizza9.jpg",,1,"2022-02-02"
526,"pizza90.jpg",8,"/assets/images/foodish/pizza/pizza90.jpg",,1,"2022-02-02"
527,"pizza91.jpg",8,"/assets/images/foodish/pizza/pizza91.jpg",,1,"2022-02-02"
528,"pizza92.jpg",8,"/assets/images/foodish/pizza/pizza92.jpg",,1,"2022-02-02"
529,"pizza93.jpg",8,"/assets/images/foodish/pizza/pizza93.jpg",,1,"2022-02-02"
530,"pizza94.jpg",8,"/assets/images/foodish/pizza/pizza94.jpg",,1,"2022-02-02"
531,"pizza95.jpg",8,"/assets/images/foodish/pizza/pizza95.jpg",,1,"2022-02-02"
437,"pizza1.jpg",8,"/assets/images/foodish/pizza/pizza1.jpg",,1,"2022-02-02"
438,"pizza10.jpg",8,"/assets/images/foodish/pizza/pizza10.jpg",,1,"2022-02-02"
439,"pizza11.jpg",8,"/assets/images/foodish/pizza/pizza11.jpg",,1,"2022-02-02"
440,"pizza12.jpg",8,"/assets/images/foodish/pizza/pizza12.jpg",,1,"2022-02-02"
441,"pizza13.jpg",8,"/assets/images/foodish/pizza/pizza13.jpg",,1,"2022-02-02"
442,"pizza14.jpg",8,"/assets/images/foodish/pizza/pizza14.jpg",,1,"2022-02-02"
443,"pizza15.jpg",8,"/assets/images/foodish/pizza/pizza15.jpg",,1,"2022-02-02"
444,"pizza16.jpg",8,"/assets/images/foodish/pizza/pizza16.jpg",,1,"2022-02-02"
445,"pizza17.jpg",8,"/assets/images/foodish/pizza/pizza17.jpg",,1,"2022-02-02"
446,"pizza18.jpg",8,"/assets/images/foodish/pizza/pizza18.jpg",,1,"2022-02-02"
558,"rice31.jpg",9,"/assets/images/foodish/rice/rice31.jpg",,1,"2022-02-02"
559,"rice32.jpg",9,"/assets/images/foodish/rice/rice32.jpg",,1,"2022-02-02"
560,"rice33.jpg",9,"/assets/images/foodish/rice/rice33.jpg",,1,"2022-02-02"
561,"rice34.jpg",9,"/assets/images/foodish/rice/rice34.jpg",,1,"2022-02-02"
562,"rice35.jpg",9,"/assets/images/foodish/rice/rice35.jpg",,1,"2022-02-02"
484,"pizza52.jpg",8,"/assets/images/foodish/pizza/pizza52.jpg",,1,"2022-02-02"
485,"pizza53.jpg",8,"/assets/images/foodish/pizza/pizza53.jpg",,1,"2022-02-02"
486,"pizza54.jpg",8,"/assets/images/foodish/pizza/pizza54.jpg",,1,"2022-02-02"
487,"pizza55.jpg",8,"/assets/images/foodish/pizza/pizza55.jpg",,1,"2022-02-02"
488,"pizza56.jpg",8,"/assets/images/foodish/pizza/pizza56.jpg",,1,"2022-02-02"
489,"pizza57.jpg",8,"/assets/images/foodish/pizza/pizza57.jpg",,1,"2022-02-02"
490,"pizza58.jpg",8,"/assets/images/foodish/pizza/pizza58.jpg",,1,"2022-02-02"
491,"pizza59.jpg",8,"/assets/images/foodish/pizza/pizza59.jpg",,1,"2022-02-02"
492,"pizza6.jpg",8,"/assets/images/foodish/pizza/pizza6.jpg",,1,"2022-02-02"
493,"pizza60.jpg",8,"/assets/images/foodish/pizza/pizza60.jpg",,1,"2022-02-02"
494,"pizza61.jpg",8,"/assets/images/foodish/pizza/pizza61.jpg",,1,"2022-02-02"
495,"pizza62.jpg",8,"/assets/images/foodish/pizza/pizza62.jpg",,1,"2022-02-02"
496,"pizza63.jpg",8,"/assets/images/foodish/pizza/pizza63.jpg",,1,"2022-02-02"
140,"burger59.jpg",2,"/assets/images/foodish/burger/burger59.jpg",,1,"2022-02-02"
141,"burger6.jpg",2,"/assets/images/foodish/burger/burger6.jpg",,1,"2022-02-02"
142,"burger60.jpg",2,"/assets/images/foodish/burger/burger60.jpg",,1,"2022-02-02"
160,"burger77.jpg",2,"/assets/images/foodish/burger/burger77.jpg",,1,"2022-02-02"
164,"burger80.jpg",2,"/assets/images/foodish/burger/burger80.jpg",,1,"2022-02-02"
165,"burger81.jpg",2,"/assets/images/foodish/burger/burger81.jpg",,1,"2022-02-02"
166,"burger82.jpg",2,"/assets/images/foodish/burger/burger82.jpg",,1,"2022-02-02"
167,"burger83.jpg",2,"/assets/images/foodish/burger/burger83.jpg",,1,"2022-02-02"
168,"burger84.jpg",2,"/assets/images/foodish/burger/burger84.jpg",,1,"2022-02-02"
169,"burger85.jpg",2,"/assets/images/foodish/burger/burger85.jpg",,1,"2022-02-02"
170,"burger86.jpg",2,"/assets/images/foodish/burger/burger86.jpg",,1,"2022-02-02"
171,"burger87.jpg",2,"/assets/images/foodish/burger/burger87.jpg",,1,"2022-02-02"
172,"burger9.jpg",2,"/assets/images/foodish/burger/burger9.jpg",,1,"2022-02-02"
497,"pizza64.jpg",8,"/assets/images/foodish/pizza/pizza64.jpg",,1,"2022-02-02"
498,"pizza65.jpg",8,"/assets/images/foodish/pizza/pizza65.jpg",,1,"2022-02-02"
499,"pizza66.jpg",8,"/assets/images/foodish/pizza/pizza66.jpg",,1,"2022-02-02"
500,"pizza67.jpg",8,"/assets/images/foodish/pizza/pizza67.jpg",,1,"2022-02-02"
